EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
2.036.093.544,3,2008,47750,MAIN
2.036.093.544,3,2008,4777002,MAIN
2.036.093.544,3,2008,4778602,MAIN
2.036.093.544,3,2008,52241,MAIN
2.036.093.544,3,2008,5224102,MAIN
2.036.093.544,3,2008,66290,MAIN
2.036.093.544,3,2008,68100,MAIN
2.036.093.544,3,2008,68201,MAIN
2.036.093.544,3,2008,68203,MAIN
2.036.093.544,3,2008,68204,MAIN
2.036.093.544,3,2008,70100,MAIN
2.036.093.544,3,2008,7112101,MAIN
2.036.093.544,3,2008,82990,MAIN
2.036.093.544,3,2008,85510,MAIN
2.036.093.544,3,2008,85599,MAIN
2.036.093.544,3,2008,95210,MAIN
2.036.093.544,3,2008,96022,MAIN
2.036.093.544,3,2008,9602201,MAIN
2.036.093.544,3,2008,9602202,MAIN
2.036.093.544,3,2008,9602203,MAIN
2.036.093.544,3,2008,9604003,MAIN
2.036.351.385,3,2003,7412401,MAIN
2.036.351.385,3,2008,6920101,MAIN
2.036.408.496,3,2008,56301,MAIN
2.036.408.496,3,2008,82990,MAIN
2.036.550.533,6,2008,14130,MAIN
2.036.550.533,3,2003,18244,MAIN
2.036.550.533,3,2003,51421,MAIN
2.036.550.533,3,2003,52410,MAIN
2.036.550.533,3,2003,52421,MAIN
2.036.550.533,3,2003,52431,MAIN
2.036.550.533,3,2008,14199,MAIN
2.036.550.533,3,2008,4641201,MAIN
2.036.550.533,3,2008,46419,MAIN
2.036.550.533,3,2008,46423,MAIN
2.036.550.533,3,2008,46424,MAIN
2.036.550.533,3,2008,46425,MAIN
2.036.550.533,3,2008,46450,MAIN
2.036.550.533,3,2008,47512,MAIN
2.036.550.533,3,2008,47711,MAIN
2.036.550.533,3,2008,47712,MAIN
2.036.550.533,3,2008,47714,MAIN
2.036.550.533,3,2008,47715,MAIN
2.036.550.533,3,2008,4771501,MAIN
2.036.550.533,3,2008,47716,MAIN
2.036.550.533,3,2008,47721,MAIN
2.036.550.533,3,2008,47750,MAIN
2.036.550.533,3,2008,4775001,MAIN
2.036.550.533,3,2008,4791003,MAIN
2.036.550.533,3,2008,74101,MAIN
2.036.550.533,3,2008,90029,MAIN
2.036.550.533,6,2003,18221,MAIN
2.036.551.028,3,2003,52410,MAIN
2.036.551.028,3,2003,52424,MAIN
2.036.551.028,3,2003,5244,MAIN
2.036.551.028,3,2003,52489,MAIN
2.036.551.028,3,2003,5249301,MAIN
2.036.551.028,3,2008,47512,MAIN
2.036.551.028,3,2008,47650,MAIN
2.036.551.028,3,2008,47713,MAIN
2.036.551.028,3,2008,4778801,MAIN
2.036.644.860,6,2008,47610,MAIN
2.036.644.860,3,2003,52470,MAIN
2.036.644.860,3,2008,47410,MAIN
2.036.644.860,3,2008,47430,MAIN
2.036.644.860,3,2008,47610,MAIN
2.036.644.860,3,2008,47620,MAIN
2.036.644.860,3,2008,4762001,MAIN
2.036.644.860,3,2008,47630,MAIN
2.036.644.860,3,2008,4763001,MAIN
2.036.644.860,3,2008,47650,MAIN
2.036.644.860,3,2008,47789,MAIN
2.036.644.860,3,2008,4791003,MAIN
2.036.644.860,6,2003,52470,MAIN
2.036.735.625,6,2008,47540,MAIN
2.036.735.625,3,2003,521,MAIN
2.036.735.625,3,2003,5245002,MAIN
2.036.735.625,3,2008,46190,MAIN
2.036.735.625,3,2008,47410,MAIN
2.036.735.625,3,2008,47420,MAIN
2.036.735.625,3,2008,47430,MAIN
2.036.735.625,3,2008,4743001,MAIN
2.036.735.625,3,2008,47540,MAIN
2.036.735.625,3,2008,47610,MAIN
2.036.735.625,3,2008,47620,MAIN
2.036.735.625,3,2008,47630,MAIN
2.036.735.625,3,2008,47650,MAIN
2.036.735.625,3,2008,47782,MAIN
2.036.735.625,3,2008,79909,MAIN
2.036.735.625,3,2008,7990901,MAIN
2.036.735.625,6,2003,52450,MAIN
2.036.783.630,3,2003,511,MAIN
2.036.797.882,3,2003,511,MAIN
2.036.806.592,3,2003,93021,MAIN
2.036.806.592,3,2008,96021,MAIN
2.036.817.579,3,2003,5530101,MAIN
2.036.817.579,3,2003,5540201,MAIN
2.036.817.579,3,2003,8042,MAIN
2.036.817.579,3,2003,85324,MAIN
2.036.817.579,3,2008,5610101,MAIN
2.036.817.579,3,2008,5630201,MAIN
2.036.817.579,3,2008,85601,MAIN
2.036.836.781,6,2008,46499,MAIN
2.036.836.781,3,2003,511,MAIN
2.036.836.781,3,2003,51478,MAIN
2.036.836.781,3,2003,5170001,MAIN
2.036.836.781,3,2008,46499,MAIN
2.036.836.781,3,2008,46900,MAIN
2.036.848.065,3,2003,51476,MAIN
2.036.848.065,3,2003,52489,MAIN
2.036.848.065,3,2008,46496,MAIN
2.036.848.065,3,2008,47650,MAIN
2.037.151.834,3,2003,85130,MAIN
2.037.151.834,3,2008,86230,MAIN
2.037.195.186,3,2003,4531002,MAIN
2.037.195.186,3,2003,4531006,MAIN
2.037.195.186,3,2003,5143001,MAIN
2.037.195.186,3,2003,5143003,MAIN
2.037.195.186,3,2003,52450,MAIN
2.037.195.186,3,2008,3320011,MAIN
2.037.195.186,3,2008,4321103,MAIN
2.037.195.186,3,2008,4643101,MAIN
2.037.195.186,3,2008,4643201,MAIN
2.037.195.186,3,2008,47540,MAIN
2.037.196.374,3,2003,5143003,MAIN
2.037.196.374,3,2008,4643201,MAIN
2.037.204.886,3,2003,65210,MAIN
2.037.204.886,3,2003,6523,MAIN
2.037.204.886,3,2003,6720,MAIN
2.037.204.886,3,2008,64910,MAIN
2.037.354.841,6,2008,46450,MAIN
2.037.354.841,3,2003,511,MAIN
2.037.423.038,6,2008,52290,MAIN
2.037.423.038,3,2003,6024102,MAIN
2.037.423.038,3,2003,61100,MAIN
2.037.423.038,3,2003,6110002,MAIN
2.037.423.038,3,2003,61200,MAIN
2.037.423.038,3,2003,62100,MAIN
2.037.423.038,3,2003,62200,MAIN
2.037.423.038,3,2003,631,MAIN
2.037.423.038,3,2003,6311,MAIN
2.037.423.038,3,2003,63111,MAIN
2.037.423.038,3,2003,63112,MAIN
2.037.423.038,3,2003,63220,MAIN
2.037.423.038,3,2003,63401,MAIN
2.037.423.038,3,2003,63402,MAIN
2.037.423.038,3,2003,6340202,MAIN
2.037.423.038,3,2003,6340501,MAIN
2.037.423.038,3,2003,6340502,MAIN
2.037.423.038,3,2003,6340503,MAIN
2.037.423.038,3,2003,6340601,MAIN
2.037.423.038,3,2003,6340603,MAIN
2.037.423.038,3,2003,71220,MAIN
2.037.423.038,3,2008,4942002,MAIN
2.037.423.038,3,2008,50100,MAIN
2.037.423.038,3,2008,5010001,MAIN
2.037.423.038,3,2008,50200,MAIN
2.037.423.038,3,2008,50400,MAIN
2.037.423.038,3,2008,51210,MAIN
2.037.423.038,3,2008,52220,MAIN
2.037.423.038,3,2008,52241,MAIN
2.037.423.038,3,2008,52249,MAIN
2.037.423.038,3,2008,5229001,MAIN
2.037.423.038,3,2008,5229011,MAIN
2.037.423.038,3,2008,5229012,MAIN
2.037.423.038,3,2008,5229031,MAIN
2.037.423.038,3,2008,5229032,MAIN
2.037.423.038,3,2008,5229033,MAIN
2.037.423.038,3,2008,5229041,MAIN
2.037.423.038,3,2008,5229043,MAIN
2.037.423.038,3,2008,77340,MAIN
2.037.552.405,6,2008,68311,MAIN
2.037.552.405,3,2003,7031,MAIN
2.037.552.405,6,2003,70311,MAIN
2.037.683.354,3,2003,6601301,MAIN
2.037.683.354,3,2008,6511201,MAIN
2.037.696.123,6,2008,52290,MAIN
2.037.696.123,3,2003,63401,MAIN
2.037.696.123,3,2008,52290,MAIN
2.037.708.395,3,2003,6601301,MAIN
2.037.708.395,3,2008,6511201,MAIN
2.037.727.104,3,2003,6523101,MAIN
2.037.727.104,3,2003,7011303,MAIN
2.037.727.104,3,2003,7011304,MAIN
2.037.727.104,3,2003,70120,MAIN
2.037.727.104,3,2003,70201,MAIN
2.037.727.104,3,2003,70202,MAIN
2.037.727.104,3,2003,70203,MAIN
2.037.727.104,3,2003,70204,MAIN
2.037.727.104,3,2003,70321,MAIN
2.037.727.104,3,2003,70322,MAIN
2.037.727.104,3,2003,7412401,MAIN
2.037.727.104,3,2003,7413101,MAIN
2.037.727.104,3,2003,74141,MAIN
2.037.727.104,3,2003,74142,MAIN
2.037.727.104,3,2003,74151,MAIN
2.037.727.104,3,2003,7415101,MAIN
2.037.727.104,3,2003,7415102,MAIN
2.037.727.104,3,2003,7440103,MAIN
2.037.727.104,3,2003,7440104,MAIN
2.037.727.104,3,2003,7440105,MAIN
2.037.727.104,3,2003,7440201,MAIN
2.037.727.104,3,2003,74849,MAIN
2.037.727.104,3,2003,80424,MAIN
2.037.727.104,3,2008,4299011,MAIN
2.037.727.104,3,2008,4299012,MAIN
2.037.727.104,3,2008,6420001,MAIN
2.037.727.104,3,2008,6420011,MAIN
2.037.727.104,3,2008,6420012,MAIN
2.037.727.104,3,2008,68100,MAIN
2.037.727.104,3,2008,68201,MAIN
2.037.727.104,3,2008,68202,MAIN
2.037.727.104,3,2008,68203,MAIN
2.037.727.104,3,2008,68204,MAIN
2.037.727.104,3,2008,68321,MAIN
2.037.727.104,3,2008,68322,MAIN
2.037.727.104,3,2008,70210,MAIN
2.037.727.104,3,2008,70220,MAIN
2.037.727.104,3,2008,7311001,MAIN
2.037.727.104,3,2008,7311003,MAIN
2.037.727.104,3,2008,7311004,MAIN
2.037.727.104,3,2008,7311005,MAIN
2.037.727.104,3,2008,7312001,MAIN
2.037.727.104,3,2008,7320001,MAIN
2.037.727.104,3,2008,82990,MAIN
2.037.727.104,3,2008,85599,MAIN
2.037.729.478,6,2008,47410,MAIN
2.037.729.478,3,2003,51475,MAIN
2.037.729.478,3,2003,5147803,MAIN
2.037.729.478,3,2003,52470,MAIN
2.037.729.478,3,2003,52498,MAIN
2.037.729.478,3,2003,5250101,MAIN
2.037.729.478,3,2008,46492,MAIN
2.037.729.478,3,2008,4649903,MAIN
2.037.729.478,3,2008,47620,MAIN
2.037.729.478,3,2008,47789,MAIN
2.037.729.478,3,2008,4779101,MAIN
2.037.831.032,3,2003,6601301,MAIN
2.037.831.032,3,2008,6511201,MAIN
2.037.831.428,3,2003,6601301,MAIN
2.037.831.428,3,2008,6511201,MAIN
2.037.904.474,6,2008,47593,MAIN
2.037.904.474,3,2003,17401,MAIN
2.037.904.474,3,2003,1740105,MAIN
2.037.904.474,3,2003,511,MAIN
2.037.904.474,3,2003,5153204,MAIN
2.037.904.474,3,2003,52410,MAIN
2.037.904.474,3,2008,13921,MAIN
2.037.904.474,3,2008,1392103,MAIN
2.037.904.474,3,2008,4673601,MAIN
2.037.904.474,3,2008,47512,MAIN
2.037.904.474,6,2003,52442,MAIN
2.037.917.045,6,2008,14130,MAIN
2.037.917.045,3,2003,1822,MAIN
2.037.917.045,3,2003,18221,MAIN
2.037.917.045,3,2003,5141003,MAIN
2.037.917.045,3,2003,5147101,MAIN
2.037.917.045,3,2003,9301102,MAIN
2.037.917.045,3,2008,14130,MAIN
2.037.917.045,3,2008,4641201,MAIN
2.037.917.045,3,2008,4649411,MAIN
2.037.917.045,3,2008,9601102,MAIN
2.037.917.045,6,2003,52423,MAIN
2.037.970.592,6,2008,56101,MAIN
2.037.970.592,3,2003,5530101,MAIN
2.037.970.592,3,2008,5610101,MAIN
2.037.970.592,6,2003,55521,MAIN
2.037.975.047,6,2008,47722,MAIN
2.037.975.047,3,2003,52422,MAIN
2.037.975.047,3,2003,52423,MAIN
2.037.975.047,3,2003,52425,MAIN
2.037.975.047,3,2003,52432,MAIN
2.037.975.047,3,2003,5244205,MAIN
2.037.975.047,3,2008,4759902,MAIN
2.037.975.047,3,2008,47711,MAIN
2.037.975.047,3,2008,47712,MAIN
2.037.975.047,3,2008,47714,MAIN
2.037.975.047,3,2008,47722,MAIN
2.037.975.047,6,2003,52432,MAIN
2.037.985.539,3,2003,6601301,MAIN
2.037.985.539,3,2008,6511201,MAIN
2.037.996.130,3,2003,511,MAIN
2.037.996.130,3,2003,7412401,MAIN
2.037.996.130,3,2008,6920101,MAIN
2.037.997.714,3,2003,70201,MAIN
2.037.997.714,3,2003,7412401,MAIN
2.037.997.714,3,2003,8042,MAIN
2.037.997.714,3,2008,68201,MAIN
2.037.997.714,3,2008,6920101,MAIN
2.038.001.672,6,2008,52290,MAIN
2.038.001.672,3,2003,63401,MAIN
2.038.001.672,3,2008,52230,MAIN
2.038.001.672,3,2008,52290,MAIN
2.038.001.672,6,2003,63401,MAIN
2.038.013.352,3,2003,6720,MAIN
2.038.013.451,3,2003,6720,MAIN
2.038.023.844,3,2003,52112,MAIN
2.038.023.844,3,2003,52210,MAIN
2.038.023.844,3,2008,47112,MAIN
2.038.023.844,3,2008,47210,MAIN
2.038.023.844,3,2008,4776101,MAIN
2.038.056.607,3,2003,7411,MAIN
2.038.057.102,3,2003,6601301,MAIN
2.038.057.102,3,2008,6511201,MAIN
2.038.057.595,3,2003,6601301,MAIN
2.038.057.595,3,2008,6511201,MAIN
2.038.062.248,3,2003,6601301,MAIN
2.038.062.248,3,2008,6511201,MAIN
2.038.063.832,3,2003,6601301,MAIN
2.038.063.832,3,2008,6511201,MAIN
2.038.065.119,3,2003,6601301,MAIN
2.038.065.119,3,2008,6511201,MAIN
2.038.089.566,3,2003,511,MAIN
2.038.089.566,3,2003,51410,MAIN
2.038.089.566,3,2003,5141001,MAIN
2.038.089.566,3,2008,4641101,MAIN
2.038.089.566,3,2008,46412,MAIN
2.038.089.764,3,2003,6601301,MAIN
2.038.089.764,3,2008,6511201,MAIN
2.038.091.447,3,2003,7412401,MAIN
2.038.091.447,3,2008,64200,MAIN
2.038.091.447,3,2008,71121,MAIN
2.038.092.437,3,2003,5010101,MAIN
2.038.092.437,3,2003,5010301,MAIN
2.038.092.437,3,2003,50301,MAIN
2.038.092.437,3,2003,511,MAIN
2.038.092.437,3,2008,4511101,MAIN
2.038.092.437,3,2008,4511301,MAIN
2.038.092.437,3,2008,45310,MAIN
2.038.100.157,3,2003,6601301,MAIN
2.038.100.157,3,2008,6511201,MAIN
2.038.100.949,3,2003,7412401,MAIN
2.038.100.949,3,2008,6920101,MAIN
2.038.102.830,3,2003,5170001,MAIN
2.038.102.830,3,2003,63111,MAIN
2.038.102.830,3,2003,63401,MAIN
2.038.102.830,3,2008,46900,MAIN
2.038.102.830,3,2008,52241,MAIN
2.038.102.830,3,2008,52290,MAIN
2.038.104.216,3,2003,6523,MAIN
2.038.104.216,3,2003,6713003,MAIN
2.038.104.216,3,2003,7412401,MAIN
2.038.104.216,3,2003,74131,MAIN
2.038.104.216,3,2008,6619913,MAIN
2.038.104.216,3,2008,6920101,MAIN
2.038.104.216,3,2008,73200,MAIN
2.038.109.857,3,2003,70201,MAIN
2.038.109.857,3,2008,68201,MAIN
2.038.116.290,3,2003,6601301,MAIN
2.038.116.290,3,2008,6511201,MAIN
2.038.116.587,3,2003,6601301,MAIN
2.038.116.587,3,2008,6511201,MAIN
2.038.118.963,3,2003,6601301,MAIN
2.038.118.963,3,2008,6511201,MAIN
2.038.196.365,3,2003,6601301,MAIN
2.038.196.365,3,2008,6511201,MAIN
2.038.197.454,3,2003,6601301,MAIN
2.038.197.454,3,2008,6511201,MAIN
2.038.205.174,3,2003,6601301,MAIN
2.038.205.174,3,2008,6511201,MAIN
2.038.223.683,3,2003,6601301,MAIN
2.038.223.683,3,2008,6511201,MAIN
2.038.223.782,3,2003,6601301,MAIN
2.038.223.782,3,2008,6511201,MAIN
2.038.228.039,3,2003,6601301,MAIN
2.038.228.039,3,2008,6511201,MAIN
2.038.228.336,3,2003,6601301,MAIN
2.038.228.336,3,2008,6511201,MAIN
2.038.229.029,3,2003,511,MAIN
2.038.229.029,3,2003,67201,MAIN
2.038.229.029,3,2003,70201,MAIN
2.038.229.029,3,2003,7230001,MAIN
2.038.229.029,3,2003,7412401,MAIN
2.038.229.029,3,2008,6311001,MAIN
2.038.229.029,3,2008,66220,MAIN
2.038.229.029,3,2008,68201,MAIN
2.038.229.029,3,2008,6920101,MAIN
2.038.229.425,3,2003,6601301,MAIN
2.038.229.425,3,2008,6511201,MAIN
2.038.229.524,3,2003,6601301,MAIN
2.038.229.524,3,2008,6511201,MAIN
2.038.245.657,3,2003,6601301,MAIN
2.038.245.657,3,2008,6511201,MAIN
2.038.249.023,3,2003,6601301,MAIN
2.038.249.023,3,2008,6511201,MAIN
2.038.251.694,3,2003,6720,MAIN
2.038.251.793,3,2003,6601301,MAIN
2.038.251.793,3,2008,6511201,MAIN
2.038.265.552,3,2003,6601301,MAIN
2.038.265.552,3,2008,6511201,MAIN
2.038.329.888,6,2008,46693,MAIN
2.038.329.888,3,2003,51651,MAIN
2.038.329.888,3,2008,46693,MAIN
2.038.382.942,3,2003,52422,MAIN
2.038.382.942,3,2003,52425,MAIN
2.038.382.942,3,2003,52432,MAIN
2.038.382.942,3,2008,47712,MAIN
2.038.382.942,3,2008,47714,MAIN
2.038.382.942,3,2008,47722,MAIN
2.038.409.270,6,2008,81220,MAIN
2.038.409.270,3,2003,74700,MAIN
2.038.409.270,3,2008,81220,MAIN
2.038.409.270,6,2003,74700,MAIN
2.038.435.895,3,2003,6601301,MAIN
2.038.435.895,3,2008,6511201,MAIN
2.038.437.182,3,2003,6601301,MAIN
2.038.437.182,3,2008,6511201,MAIN
2.038.540.122,3,2003,6601301,MAIN
2.038.540.122,3,2008,6511201,MAIN
2.038.570.806,3,2003,6601301,MAIN
2.038.570.806,3,2008,6511201,MAIN
2.038.571.301,3,2003,2441001,MAIN
2.038.571.301,3,2003,6024102,MAIN
2.038.571.301,3,2003,63401,MAIN
2.038.571.301,3,2008,2110001,MAIN
2.038.571.301,3,2008,4942002,MAIN
2.038.571.301,3,2008,52290,MAIN
2.038.582.484,3,2003,6601301,MAIN
2.038.582.484,3,2008,6511201,MAIN
2.038.582.583,3,2003,6601301,MAIN
2.038.582.583,3,2008,6511201,MAIN
2.038.582.880,3,2003,6601301,MAIN
2.038.582.880,3,2008,6511201,MAIN
2.038.582.979,3,2003,6601301,MAIN
2.038.582.979,3,2008,6511201,MAIN
2.038.585.355,3,2003,6601301,MAIN
2.038.585.355,3,2008,6511201,MAIN
2.038.595.748,3,2003,6601301,MAIN
2.038.595.748,3,2008,6511201,MAIN
2.038.596.144,3,2003,52441,MAIN
2.038.596.144,3,2008,47591,MAIN
2.038.597.134,3,2003,6601301,MAIN
2.038.597.134,3,2008,6511201,MAIN
2.038.597.926,3,2003,6601301,MAIN
2.038.597.926,3,2008,6511201,MAIN
2.038.599.906,3,2003,6601301,MAIN
2.038.599.906,3,2008,6511201,MAIN
2.038.601.587,3,2003,92612,MAIN
2.038.601.587,3,2003,9304001,MAIN
2.038.601.587,3,2008,93130,MAIN
2.038.601.587,3,2008,9604001,MAIN
2.038.606.933,3,2003,6601301,MAIN
2.038.606.933,3,2008,6511201,MAIN
2.038.618.514,3,2003,511,MAIN
2.038.622.175,3,2003,51651,MAIN
2.038.622.175,3,2008,46693,MAIN
2.038.622.571,3,2003,6601301,MAIN
2.038.622.571,3,2008,6511201,MAIN
2.038.624.452,3,2003,511,MAIN
2.038.639.793,3,2003,2811001,MAIN
2.038.639.793,3,2003,70201,MAIN
2.038.639.793,3,2008,68201,MAIN
2.038.639.793,3,2008,68203,MAIN
2.038.639.793,3,2008,68204,MAIN
2.038.640.882,3,2003,6601301,MAIN
2.038.640.882,3,2008,6511201,MAIN
2.038.640.981,3,2003,6601301,MAIN
2.038.640.981,3,2008,6511201,MAIN
2.038.644.446,3,2003,5147101,MAIN
2.038.644.446,3,2003,52441,MAIN
2.038.644.446,3,2003,52487,MAIN
2.038.644.446,3,2008,4649411,MAIN
2.038.644.446,3,2008,47410,MAIN
2.038.644.446,3,2008,47591,MAIN
2.038.644.842,3,2003,63111,MAIN
2.038.644.842,3,2008,52241,MAIN
2.038.645.832,3,2003,511,MAIN
2.038.649.889,3,2003,2811002,MAIN
2.038.649.889,3,2003,5151003,MAIN
2.038.649.889,3,2003,5154101,MAIN
2.038.649.889,3,2003,51651,MAIN
2.038.649.889,3,2008,2511002,MAIN
2.038.649.889,3,2008,46693,MAIN
2.038.649.889,3,2008,4671002,MAIN
2.038.649.889,3,2008,4674101,MAIN
2.038.655.235,3,2003,63401,MAIN
2.038.655.235,3,2008,52290,MAIN
2.038.658.106,3,2003,6601301,MAIN
2.038.658.106,3,2008,6511201,MAIN
2.038.658.205,3,2003,6601301,MAIN
2.038.658.205,3,2008,6511201,MAIN
2.038.659.985,3,2003,6311101,MAIN
2.038.659.985,3,2003,63401,MAIN
2.038.659.985,3,2003,7031,MAIN
2.038.659.985,3,2008,5224101,MAIN
2.038.659.985,3,2008,52290,MAIN
2.038.661.965,3,2003,6601301,MAIN
2.038.661.965,3,2008,6511201,MAIN
2.038.664.341,3,2003,511,MAIN
2.038.664.341,3,2003,6311101,MAIN
2.038.664.341,3,2008,5224101,MAIN
2.038.666.915,3,2003,6601301,MAIN
2.038.666.915,3,2008,6511201,MAIN
2.038.667.113,3,2003,6720,MAIN
2.038.668.103,3,2003,6601301,MAIN
2.038.668.103,3,2008,6511201,MAIN
2.038.668.695,3,2003,6601301,MAIN
2.038.668.695,3,2008,6511201,MAIN
2.038.668.794,3,2003,6601301,MAIN
2.038.668.794,3,2008,6511201,MAIN
2.038.668.893,3,2003,6601301,MAIN
2.038.668.893,3,2008,6511201,MAIN
2.038.672.853,3,2003,51478,MAIN
2.038.672.853,3,2003,63111,MAIN
2.038.672.853,3,2003,6311101,MAIN
2.038.672.853,3,2003,63401,MAIN
2.038.672.853,3,2003,63404,MAIN
2.038.672.853,3,2008,46499,MAIN
2.038.672.853,3,2008,52241,MAIN
2.038.672.853,3,2008,5224101,MAIN
2.038.672.853,3,2008,52290,MAIN
2.038.678.890,3,2003,6720,MAIN
2.038.679.187,3,2003,6720,MAIN
2.038.679.286,3,2003,6720,MAIN
2.038.682.652,3,2003,6601301,MAIN
2.038.682.652,3,2008,6511201,MAIN
2.038.682.949,3,2003,1120002,MAIN
2.038.682.949,3,2003,4520002,MAIN
2.038.682.949,3,2008,910002,MAIN
2.038.682.949,3,2008,4120122,MAIN
2.038.683.147,3,2003,6601301,MAIN
2.038.683.147,3,2008,6511201,MAIN
2.038.683.642,3,2003,6601301,MAIN
2.038.683.642,3,2008,6511201,MAIN
2.038.684.830,3,2003,6601301,MAIN
2.038.684.830,3,2008,6511201,MAIN
2.038.688.491,3,2003,6601301,MAIN
2.038.688.491,3,2008,6511201,MAIN
2.038.692.352,6,2008,64190,MAIN
2.038.692.352,3,2003,6512101,MAIN
2.038.692.352,3,2008,64190,MAIN
2.038.692.352,3,2008,64999,MAIN
2.038.692.352,3,2008,66120,MAIN
2.038.692.352,3,2008,66199,MAIN
2.038.692.352,3,2008,66220,MAIN
2.038.692.352,3,2008,66300,MAIN
2.038.692.352,6,2003,65120,MAIN
2.038.696.906,3,2003,63401,MAIN
2.038.696.906,3,2008,52290,MAIN
2.038.743.723,3,2003,6601301,MAIN
2.038.743.723,3,2008,6511201,MAIN
2.038.743.822,3,2003,6601301,MAIN
2.038.743.822,3,2008,6511201,MAIN
2.038.743.921,3,2003,6601301,MAIN
2.038.743.921,3,2008,6511201,MAIN
2.038.750.156,3,2003,52461,MAIN
2.038.750.156,3,2008,47521,MAIN
2.038.759.460,3,2003,1531105,MAIN
2.038.759.460,3,2003,51210,MAIN
2.038.759.460,3,2003,5153104,MAIN
2.038.759.460,3,2003,52210,MAIN
2.038.759.460,3,2008,1031104,MAIN
2.038.759.460,3,2008,46216,MAIN
2.038.759.460,3,2008,4673204,MAIN
2.038.759.460,3,2008,47210,MAIN
2.038.777.771,6,2008,56101,MAIN
2.038.777.771,3,2003,5530101,MAIN
2.038.777.771,3,2008,5610101,MAIN
2.038.782.622,3,2003,141011,MAIN
2.038.782.622,3,2003,29220,MAIN
2.038.782.622,3,2003,3614103,MAIN
2.038.782.622,3,2003,45112,MAIN
2.038.782.622,3,2003,4525005,MAIN
2.038.782.622,3,2003,4525011,MAIN
2.038.782.622,3,2003,4545002,MAIN
2.038.782.622,3,2003,4545003,MAIN
2.038.782.622,3,2003,51190,MAIN
2.038.782.622,3,2003,51450,MAIN
2.038.782.622,3,2003,5145001,MAIN
2.038.782.622,3,2003,5145002,MAIN
2.038.782.622,3,2003,51471,MAIN
2.038.782.622,3,2003,51474,MAIN
2.038.782.622,3,2003,52330,MAIN
2.038.782.622,3,2003,5233001,MAIN
2.038.782.622,3,2003,5233002,MAIN
2.038.782.622,3,2003,52441,MAIN
2.038.782.622,3,2003,5249702,MAIN
2.038.782.622,3,2003,52502,MAIN
2.038.782.622,3,2003,64120,MAIN
2.038.782.622,3,2003,7210001,MAIN
2.038.782.622,3,2003,7440101,MAIN
2.038.782.622,3,2003,7440105,MAIN
2.038.782.622,3,2003,74851,MAIN
2.038.782.622,3,2003,74872,MAIN
2.038.782.622,3,2003,74877,MAIN
2.038.782.622,3,2008,28220,MAIN
2.038.782.622,3,2008,43120,MAIN
2.038.782.622,3,2008,4339001,MAIN
2.038.782.622,3,2008,4399201,MAIN
2.038.782.622,3,2008,4399402,MAIN
2.038.782.622,3,2008,4399601,MAIN
2.038.782.622,3,2008,46190,MAIN
2.038.782.622,3,2008,46450,MAIN
2.038.782.622,3,2008,4645001,MAIN
2.038.782.622,3,2008,46480,MAIN
2.038.782.622,3,2008,46494,MAIN
2.038.782.622,3,2008,47591,MAIN
2.038.782.622,3,2008,47750,MAIN
2.038.782.622,3,2008,4775001,MAIN
2.038.782.622,3,2008,4775002,MAIN
2.038.782.622,3,2008,4778602,MAIN
2.038.782.622,3,2008,47792,MAIN
2.038.782.622,3,2008,53200,MAIN
2.038.782.622,3,2008,6202001,MAIN
2.038.782.622,3,2008,7311001,MAIN
2.038.782.622,3,2008,7311005,MAIN
2.038.782.622,3,2008,74101,MAIN
2.038.782.622,3,2008,8130002,MAIN
2.038.782.622,3,2008,82190,MAIN
2.038.782.622,3,2008,82300,MAIN
2.038.782.622,3,2008,9524001,MAIN
2.038.793.312,6,2008,52290,MAIN
2.038.793.312,3,2003,511,MAIN
2.038.793.312,3,2003,631,MAIN
2.038.793.312,3,2003,63401,MAIN
2.038.793.312,3,2003,63404,MAIN
2.038.793.312,3,2008,52290,MAIN
2.038.797.567,3,2003,70201,MAIN
2.038.797.567,3,2003,70311,MAIN
2.038.797.567,3,2008,68201,MAIN
2.038.797.567,3,2008,68311,MAIN
2.038.830.132,6,2008,73200,MAIN
2.038.830.132,3,2003,7413101,MAIN
2.038.830.132,3,2003,7413102,MAIN
2.038.830.132,3,2003,74132,MAIN
2.038.830.132,3,2008,70220,MAIN
2.038.830.132,3,2008,73200,MAIN
2.038.830.132,3,2008,7320001,MAIN
2.038.830.132,3,2008,7320002,MAIN
2.038.830.132,3,2008,82990,MAIN
2.038.835.476,3,2003,2441001,MAIN
2.038.835.476,3,2003,2811001,MAIN
2.038.835.476,3,2003,2922001,MAIN
2.038.835.476,3,2003,2940201,MAIN
2.038.835.476,3,2003,4525012,MAIN
2.038.835.476,3,2003,70120,SECO
2.038.835.476,3,2003,70201,SECO
2.038.835.476,3,2003,70202,SECO
2.038.835.476,3,2003,70203,SECO
2.038.835.476,3,2003,70204,SECO
2.038.835.476,3,2003,70311,SECO
2.038.835.476,3,2003,70312,SECO
2.038.835.476,3,2003,70321,SECO
2.038.835.476,3,2003,70322,SECO
2.038.835.476,3,2008,2110001,MAIN
2.038.835.476,3,2008,2511001,MAIN
2.038.835.476,3,2008,2822001,MAIN
2.038.835.476,3,2008,28299,MAIN
2.038.835.476,3,2008,4399907,MAIN
2.038.835.476,3,2008,68100,SECO
2.038.835.476,3,2008,68201,SECO
